3.750000e+00 3.744610e-02 5.265857e-01 3.520299e-02 4.950421e-01 1.001010e+01
3.780000e+00 3.714674e-02 5.307674e-01 3.493264e-02 4.991316e-01 1.001154e+01
3.810000e+00 3.685274e-02 5.349581e-01 3.466698e-02 5.032293e-01 1.001298e+01
3.840000e+00 3.656398e-02 5.391578e-01 3.440586e-02 5.073351e-01 1.001441e+01
3.870000e+00 3.628029e-02 5.433663e-01 3.414919e-02 5.114490e-01 1.001584e+01
3.900000e+00 3.600156e-02 5.475837e-01 3.389684e-02 5.155709e-01 1.001725e+01
3.930000e+00 3.572763e-02 5.518097e-01 3.364869e-02 5.197007e-01 1.001865e+01
3.960000e+00 3.545840e-02 5.560444e-01 3.340465e-02 5.238384e-01 1.002005e+01
3.990000e+00 3.519373e-02 5.602877e-01 3.316461e-02 5.279839e-01 1.002143e+01
4.020000e+00 3.493351e-02 5.645395e-01 3.292847e-02 5.321372e-01 1.002280e+01
4.050000e+00 3.467762e-02 5.687997e-01 3.269613e-02 5.362982e-01 1.002417e+01
4.080000e+00 3.442596e-02 5.730682e-01 3.246750e-02 5.404669e-01 1.002552e+01
4.110000e+00 3.417841e-02 5.773451e-01 3.224248e-02 5.446432e-01 1.002686e+01
4.140000e+00 3.393488e-02 5.816302e-01 3.202100e-02 5.488271e-01 1.002819e+01
4.170000e+00 3.369526e-02 5.859234e-01 3.180295e-02 5.530184e-01 1.002950e+01
4.200000e+00 3.345946e-02 5.902248e-01 3.158828e-02 5.572172e-01 1.003081e+01
4.230000e+00 3.322738e-02 5.945342e-01 3.137688e-02 5.614234e-01 1.003210e+01
4.260000e+00 3.299894e-02 5.988515e-01 3.116869e-02 5.656369e-01 1.003338e+01
4.290000e+00 3.277404e-02 6.031768e-01 3.096363e-02 5.698578e-01 1.003465e+01
4.320000e+00 3.255261e-02 6.075099e-01 3.076163e-02 5.740859e-01 1.003591e+01
4.350000e+00 3.233457e-02 6.118508e-01 3.056262e-02 5.783212e-01 1.003715e+01
4.380000e+00 3.211982e-02 6.161995e-01 3.036653e-02 5.825637e-01 1.003839e+01
4.410000e+00 3.190830e-02 6.205558e-01 3.017329e-02 5.868132e-01 1.003960e+01
4.440000e+00 3.169993e-02 6.249197e-01 2.998285e-02 5.910699e-01 1.004081e+01
4.470000e+00 3.149464e-02 6.292912e-01 2.979513e-02 5.953335e-01 1.004200e+01
4.500000e+00 3.129235e-02 6.336702e-01 2.961008e-02 5.996041e-01 1.004318e+01
4.530000e+00 3.109301e-02 6.380566e-01 2.942764e-02 6.038816e-01 1.004435e+01
4.560000e+00 3.089655e-02 6.424505e-01 2.924775e-02 6.081660e-01 1.004550e+01
4.590000e+00 3.070289e-02 6.468516e-01 2.907036e-02 6.124573e-01 1.004664e+01
4.620000e+00 3.051199e-02 6.512601e-01 2.889541e-02 6.167553e-01 1.004776e+01
4.650000e+00 3.032377e-02 6.556758e-01 2.872286e-02 6.210601e-01 1.004888e+01
4.680000e+00 3.013819e-02 6.600986e-01 2.855265e-02 6.253715e-01 1.004998e+01
4.710000e+00 2.995518e-02 6.645286e-01 2.838473e-02 6.296896e-01 1.005106e+01
4.740000e+00 2.977469e-02 6.689657e-01 2.821905e-02 6.340143e-01 1.005213e+01
4.770000e+00 2.959666e-02 6.734098e-01 2.805557e-02 6.383456e-01 1.005319e+01
4.800000e+00 2.942105e-02 6.778609e-01 2.789425e-02 6.426834e-01 1.005424e+01
4.830000e+00 2.924780e-02 6.823189e-01 2.773503e-02 6.470277e-01 1.005527e+01
